2017-12-03 08:37:13,model=SM-G950F_device=dreamlte,32.102529803081474,35.2073198916877,699.8860444903257,1,00:1a:dd:e3:06:e4,afikim-wifi,1,-53,
2017-12-03 08:37:13,model=SM-G950F_device=dreamlte,32.10253058643105,35.2073073810576,699.7521498395156,1,d8:fe:e3:03:5a:31,Moria,6,-78,
2017-12-03 08:37:10,model=SM-G950F_device=dreamlte,32.10253330333696,35.20726399020641,699.287760530489,1,00:27:19:e3:2d:fe,AUC_51_3,1,-86,
2017-12-03 08:38:19,model=SM-G950F_device=dreamlte,32.10365113349193,35.20818644933492,693.5284770660688,1,00:25:86:cc:00:f8,AUC_54_R,5,-74,
2017-12-03 08:37:10,model=SM-G950F_device=dreamlte,32.10253330333696,35.20726399020641,699.287760530489,1,14:ae:db:32:52:12,surikat,6,-89,
2017-12-03 08:50:47,model=Lenovo PB2-690Y_device=PB2PRO,32.102269816920725,35.20920039247068,691.18037356769,1,1c:b9:c4:16:f1:98,Ariel_University,11,-72,
2017-12-03 08:37:10,model=SM-G950F_device=dreamlte,32.10253330333696,35.20726399020641,699.287760530489,1,34:0b:01:19:21:42,afikim-wifi,7,-91,
2017-12-03 08:37:13,model=SM-G950F_device=dreamlte,32.102528187003614,35.20734570155965,700.1622738859833,1,a0:4f:d4:3b:e9:01,Lidor a,6,-84,
2017-12-03 08:37:13,model=SM-G950F_device=dreamlte,32.102528187003614,35.20734570155965,700.1622738859833,1,14:ae:db:3a:64:05,tanya,1,-86,
2017-12-03 08:37:13,model=SM-G950F_device=dreamlte,32.102528187003614,35.20734570155965,700.1622738859833,1,10:be:f5:3b:68:2c,Hagar,11,-87,
2017-12-03 08:46:00,model=Lenovo PB2-690Y_device=PB2PRO,32.10271131567378,35.208140517112234,696.7252437521759,1,1c:b9:c4:16:f4:7c,Ariel_University,36,-78,
2017-12-03 08:37:45,model=SM-G950F_device=dreamlte,32.10276968784859,35.207536172161696,695.1730814282531,1,ec:8c:a2:08:a9:38,Ariel_University,6,-81,
2017-12-03 08:37:13,model=SM-G950F_device=dreamlte,32.102528187003614,35.20734570155965,700.1622738859833,1,00:21:04:4c:2a:a2,Yan,6,-89,
2017-12-03 08:37:13,model=SM-G950F_device=dreamlte,32.102528187003614,35.20734570155965,700.1622738859833,1,a0:4f:d4:3a:a0:e1,Cellcom-WiFi_0123,11,-89,
2017-12-03 08:50:28,model=SM-G950F_device=dreamlte,32.103332018304705,35.20877923503941,707.3879720917654,1,ec:8c:a2:08:94:1c,Ariel_University,44,-63,
2017-12-03 08:50:35,model=Lenovo PB2-690Y_device=PB2PRO,32.10288979029763,35.20894168563406,691.8273694760404,1,ec:8c:a2:08:94:18,Ariel_University,1,-60,
